,Unnamed: 0,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
3988,3988,51633,20,hybrid,1000,216,Mozambique,delta,960356.049777718,1180.0,959140.6670583,659,22.140749,0.016,2.2,0.0352,1.0,3.366
3990,3990,51633,20,hybrid,1000,216,Mozambique,gamma,947510.349450936,1180.0,946272.7847771858,456,22.40821,0.016,2.0,0.032,1.0,3.366
3991,3991,51633,20,hybrid,1000,216,Mozambique,beta,783460.4997131879,1000.0,782077.7523891567,523,22.290403,0.016,1.0,0.016,1.0,3.366
3992,3992,51633,20,hybrid,1000,216,Mozambique,beta,781386.987027372,955.4070215745865,780092.13345606,498,22.296268,0.016,1.0,0.016,1.0,3.366
3994,3994,51633,20,hybrid,1000,216,Gambia,alpha,979549.5314374026,1300.0,978313.8236976226,279,22.114864,0.016,1.67,0.02672,1.0,7.228999999999999
3996,3996,51633,20,hybrid,1000,216,Gambia,alpha,978397.0996753183,780.0,977710.5465932768,174,21.999458,0.016,1.67,0.02672,1.0,7.228999999999999
3997,3997,51633,20,hybrid,1000,216,Gambia,delta,1002536.9834124824,960.0,1001302.9109445132,573,22.187183,0.016,2.2,0.0352,1.0,7.228999999999999
3998,3998,51633,20,hybrid,1000,216,Mozambique,beta,779339.7076174292,900.0,778433.3663913789,111,22.243847,0.016,1.0,0.016,1.0,3.366
3999,3999,51633,20,hybrid,1000,216,Mozambique,delta,959945.2414911324,1420.0,958383.533327664,332,22.352764,0.016,2.2,0.0352,1.0,3.366
4001,4001,51633,20,hybrid,1000,216,Mozambique,beta,781989.7279109202,1000.0,780747.7604102248,972,22.250734,0.016,1.0,0.016,1.0,3.366
4002,4002,51633,20,hybrid,1000,216,Gambia,alpha,981057.2134448256,1040.0,980106.4362418104,560,22.103039,0.016,1.67,0.02672,1.0,7.228999999999999
4003,4003,51633,20,hybrid,1000,216,Gambia,beta,899204.7915557155,900.0,898179.6165920396,273,22.259617,0.016,1.0,0.016,1.0,7.228999999999999
4006,4006,51633,20,hybrid,1000,216,Mozambique,beta,784606.5992256757,1020.0,783318.1673195194,229,22.277142,0.016,1.0,0.016,1.0,3.366
4007,4007,51633,20,hybrid,1000,216,Mozambique,beta,776595.9666927683,1003.5831808,775221.4151133853,163,22.314423,0.016,1.0,0.016,1.0,3.366
4008,4008,51633,20,hybrid,1000,216,Mozambique,beta,776815.7778197068,920.0,776206.8515666588,928,22.235636,0.016,1.0,0.016,1.0,3.366
4012,4012,51633,20,hybrid,1000,216,Mozambique,beta,781173.093552591,862.0735999999999,779931.4040502819,308,22.15415,0.016,1.0,0.016,1.0,3.366
4015,4015,51633,20,hybrid,1000,216,Mozambique,beta,790495.8135080497,1100.0,789386.0248900737,304,22.23496,0.016,1.0,0.016,1.0,3.366
4018,4018,51633,20,hybrid,1000,216,Mozambique,beta,780505.2052419181,1188.916100448256,778797.516712426,328,22.239035,0.016,1.0,0.016,1.0,3.366
4020,4020,51633,20,hybrid,1000,216,Mozambique,beta,789571.6316577846,1000.0,788392.2171389445,938,22.265553,0.016,1.0,0.016,1.0,3.366
4021,4021,51633,20,hybrid,1000,216,Gambia,gamma,995136.0116648428,1060.0,994104.8064181716,134,22.087084,0.016,2.0,0.032,1.0,7.228999999999999
4022,4022,51633,20,hybrid,1000,216,Gambia,alpha,981461.5268354485,860.0,980669.7264800956,349,22.133083,0.016,1.67,0.02672,1.0,7.228999999999999
4024,4024,51633,20,hybrid,1000,216,Gambia,alpha,981824.0867816672,800.0,980803.5801342132,427,22.233418,0.016,1.67,0.02672,1.0,7.228999999999999
4025,4025,51633,20,hybrid,1000,216,Gambia,beta,897914.3276421119,955.4070215745865,896807.8174221826,213,22.181221,0.016,1.0,0.016,1.0,7.228999999999999
4027,4027,51633,20,hybrid,1000,216,Gambia,alpha,981588.0794658856,1180.0,980414.5791716472,613,22.11102,0.016,1.67,0.02672,1.0,7.228999999999999
4028,4028,51633,20,hybrid,1000,216,Mozambique,beta,776656.5385978146,880.0,775906.7140562828,512,22.256773,0.016,1.0,0.016,1.0,3.366
4029,4029,51633,20,hybrid,1000,216,Mozambique,beta,788094.5850954759,820.0,787235.7306220334,390,22.236938,0.016,1.0,0.016,1.0,3.366
4034,4034,51633,20,hybrid,1000,216,Gambia,gamma,997309.6635804224,1300.0,996122.0628102472,519,22.213387,0.016,2.0,0.032,1.0,7.228999999999999
4035,4035,51633,20,hybrid,1000,216,Gambia,beta,895850.0588961728,982.985984,894971.3801638867,262,22.064653,0.016,1.0,0.016,1.0,7.228999999999999
4036,4036,51633,20,hybrid,1000,216,Mozambique,gamma,952967.3945737696,1260.0,951704.5087198524,53,22.43782,0.016,2.0,0.032,1.0,3.366
4037,4037,51633,20,hybrid,1000,216,Mozambique,beta,792564.4388190613,1028.916100448256,791626.1884259245,62,22.27119,0.016,1.0,0.016,1.0,3.366
4039,4039,51633,20,hybrid,1000,216,Mozambique,beta,779087.6484911789,1080.0,778122.1880500456,951,22.27432,0.016,1.0,0.016,1.0,3.366
4040,4040,51633,20,hybrid,1000,216,Mozambique,gamma,951473.5473388092,1300.0,950381.4032784012,450,22.291082,0.016,2.0,0.032,1.0,3.366
4044,4044,51633,20,hybrid,1000,216,Mozambique,beta,775190.6047557746,1240.0,774157.6700735907,876,22.252768,0.016,1.0,0.016,1.0,3.366
4046,4046,51633,20,hybrid,1000,216,Mozambique,gamma,951369.940195744,1220.0,950317.3332849516,104,22.412348,0.016,2.0,0.032,1.0,3.366
4047,4047,51633,20,hybrid,1000,216,Gambia,gamma,997265.804030031,760.0,996302.3720908096,707,22.2559,0.016,2.0,0.032,1.0,7.228999999999999
4053,4053,51633,20,hybrid,1000,216,Mozambique,beta,783264.3905285472,1098.4884258895036,782179.784107491,428,22.33359,0.016,1.0,0.016,1.0,3.366
4054,4054,51633,20,hybrid,1000,216,Mozambique,beta,781709.3721372811,1045.159780352,780702.7273122271,267,22.368996,0.016,1.0,0.016,1.0,3.366
4056,4056,51633,20,hybrid,1000,216,Mozambique,beta,774127.0288120172,1140.0,773435.8809548585,272,22.321362,0.016,1.0,0.016,1.0,3.366
4062,4062,51633,20,hybrid,1000,216,Mozambique,beta,775804.3922541665,1160.0,774235.2114908866,970,22.296583,0.016,1.0,0.016,1.0,3.366
4063,4063,51633,20,hybrid,1000,216,Gambia,delta,1004075.097272388,980.0,1003238.3144294017,74,22.14321,0.016,2.2,0.0352,1.0,7.228999999999999
4064,4064,51633,20,hybrid,1000,216,Gambia,gamma,996248.864063898,1040.0000000000002,995175.0056476786,939,22.096416,0.016,2.0,0.032,1.0,7.228999999999999
4065,4065,51633,20,hybrid,1000,216,Gambia,alpha,983414.5962735428,1060.0,982393.8530091202,152,22.28708,0.016,1.67,0.02672,1.0,7.228999999999999
4066,4066,51633,20,hybrid,1000,216,Gambia,alpha,982531.9783486666,880.0,981770.8272897868,938,22.187237,0.016,1.67,0.02672,1.0,7.228999999999999
4067,4067,51633,20,hybrid,1000,216,Mozambique,beta,781840.4696114616,1121.728,780974.8683122391,567,22.177069,0.016,1.0,0.016,1.0,3.366
4069,4069,51633,20,hybrid,1000,216,Mozambique,gamma,950800.5107198192,1000.0,949684.1604973492,676,22.132515,0.016,2.0,0.032,1.0,3.366
4070,4070,51633,20,hybrid,1000,216,Mozambique,beta,777738.451504651,902.985984,777134.1236888955,289,22.259315,0.016,1.0,0.016,1.0,3.366
4071,4071,51633,20,hybrid,1000,216,Gambia,alpha,983369.2414348244,1220.0,982131.7217573448,459,22.209154,0.016,1.67,0.02672,1.0,7.228999999999999
4074,4074,51633,20,hybrid,1000,216,Mozambique,beta,776656.5385978146,880.0,775906.7140562828,512,22.256773,0.016,1.0,0.016,1.0,3.366
4077,4077,51633,20,hybrid,1000,216,Mozambique,delta,960296.9982554566,1060.0,959487.6432581084,266,22.290146,0.016,2.2,0.0352,1.0,3.366
4080,4080,51633,20,hybrid,1000,216,Gambia,alpha,979782.682140908,1040.0,978501.131155888,96,22.159742,0.016,1.67,0.02672,1.0,7.228999999999999
4083,4083,51633,20,hybrid,1000,216,Mozambique,beta,780869.6792198046,980.0,779793.3443187188,710,22.315271,0.016,1.0,0.016,1.0,3.366
4084,4084,51633,20,hybrid,1000,216,Mozambique,beta,784711.5741534282,1104.29981696,783253.4285601623,658,22.244974,0.016,1.0,0.016,1.0,3.366
4088,4088,51633,20,hybrid,1000,216,Gambia,alpha,979630.3012335554,1080.0,978373.7859410056,615,22.274069,0.016,1.67,0.02672,1.0,7.228999999999999
4089,4089,51633,20,hybrid,1000,216,Gambia,alpha,981465.5461176948,1140.0,980269.1996929774,131,22.247133,0.016,1.67,0.02672,1.0,7.228999999999999
4090,4090,51633,20,hybrid,1000,216,Gambia,alpha,977991.5221620846,1060.0,977020.4173422098,462,22.200201,0.016,1.67,0.02672,1.0,7.228999999999999
4094,4094,51633,20,hybrid,1000,216,Gambia,alpha,980694.0122873086,1120.0,979545.551379426,472,22.144205,0.016,1.67,0.02672,1.0,7.228999999999999
4097,4097,51633,20,hybrid,1000,216,Mozambique,beta,787042.1290279665,1140.0,785588.2923191185,183,22.388685,0.016,1.0,0.016,1.0,3.366
4099,4099,51633,20,hybrid,1000,216,Gambia,gamma,994143.5688922384,1160.0,993106.9190451272,892,22.287418,0.016,2.0,0.032,1.0,7.228999999999999
4100,4100,51633,20,hybrid,1000,216,Mozambique,gamma,945400.9130514532,960.0,944686.4871745142,462,22.277628,0.016,2.0,0.032,1.0,3.366
4102,4102,51633,20,hybrid,1000,216,Mozambique,gamma,948763.6760221012,1040.0000000000002,948014.3202422996,205,22.337627,0.016,2.0,0.032,1.0,3.366
4107,4107,51633,20,hybrid,1000,216,Gambia,delta,1002921.7827872238,860.0,1002143.0378611118,537,22.270525,0.016,2.2,0.0352,1.0,7.228999999999999
4109,4109,51633,20,hybrid,1000,216,Mozambique,beta,786414.2970891143,1027.43008370688,785699.9444871808,840,22.250729,0.016,1.0,0.016,1.0,3.366
4111,4111,51633,20,hybrid,1000,216,Mozambique,beta,784231.2530194329,1000.0,783212.844722583,666,22.223375,0.016,1.0,0.016,1.0,3.366
4112,4112,51633,20,hybrid,1000,216,Mozambique,beta,781538.5912331126,1130.6993205379072,780228.7728010344,933,22.0831,0.016,1.0,0.016,1.0,3.366
4115,4115,51633,20,hybrid,1000,216,Gambia,alpha,981810.55304368,1100.0,980716.701129802,29,22.328032,0.016,1.67,0.02672,1.0,7.228999999999999
4116,4116,51633,20,hybrid,1000,216,Gambia,alpha,978331.8254976282,1100.0,977123.1465206816,153,22.053736,0.016,1.67,0.02672,1.0,7.228999999999999
4118,4118,51633,20,hybrid,1000,216,Gambia,beta,898844.6848293472,1220.0,897585.4071141244,304,22.161438,0.016,1.0,0.016,1.0,7.228999999999999
4121,4121,51633,20,hybrid,1000,216,Mozambique,beta,779704.325185286,964.29981696,778044.8557771826,521,22.183315,0.016,1.0,0.016,1.0,3.366
4123,4123,51633,20,hybrid,1000,216,Gambia,alpha,980180.897398355,1067.1777092703796,978938.4425333694,923,22.21356,0.016,1.67,0.02672,1.0,7.228999999999999
4126,4126,51633,20,hybrid,1000,216,Gambia,alpha,979794.857336641,1120.0,978634.866625114,136,22.192415,0.016,1.67,0.02672,1.0,7.228999999999999
4129,4129,51633,20,hybrid,1000,216,Mozambique,beta,786265.1751803443,1168.8445263377596,785594.2151980682,955,22.196247,0.016,1.0,0.016,1.0,3.366
4130,4130,51633,20,hybrid,1000,216,Mozambique,beta,786184.549329492,1200.0,785131.9180306027,929,22.250576,0.016,1.0,0.016,1.0,3.366
4131,4131,51633,20,hybrid,1000,216,Gambia,delta,1002312.5971198484,1120.0,1001082.3483201904,477,22.077564,0.016,2.2,0.0352,1.0,7.228999999999999
4132,4132,51633,20,hybrid,1000,216,Mozambique,beta,785444.1033337016,1040.0,784562.4657680237,764,22.286722,0.016,1.0,0.016,1.0,3.366
4136,4136,51633,20,hybrid,1000,216,Mozambique,beta,784179.3830780702,1140.0,782585.6884379748,502,22.303242,0.016,1.0,0.016,1.0,3.366
4137,4137,51633,20,hybrid,1000,216,Gambia,alpha,982723.5515328322,1180.0,981585.3183612074,772,22.243132,0.016,1.67,0.02672,1.0,7.228999999999999
4139,4139,51633,20,hybrid,1000,216,Gambia,alpha,981690.846093378,1100.0,980638.8222430048,448,22.1559,0.016,1.67,0.02672,1.0,7.228999999999999
4140,4140,51633,20,hybrid,1000,216,Gambia,alpha,983168.043742093,720.0,982396.8722118264,734,22.264898,0.016,1.67,0.02672,1.0,7.228999999999999
4142,4142,51633,20,hybrid,1000,216,Gambia,alpha,980044.1090402186,1140.0,978610.540535348,811,22.188578,0.016,1.67,0.02672,1.0,7.228999999999999
4144,4144,51633,20,hybrid,1000,216,Mozambique,alpha,920311.8875433592,1200.0,919531.0470899772,775,22.338812,0.016,1.67,0.02672,1.0,3.366
4145,4145,51633,20,hybrid,1000,216,Mozambique,beta,784472.955468552,1200.0,783433.8944331531,501,22.314821,0.016,1.0,0.016,1.0,3.366
4146,4146,51633,20,hybrid,1000,216,Gambia,alpha,979824.643980203,1091.305653512308,978905.80637745,290,22.266365,0.016,1.67,0.02672,1.0,7.228999999999999
4147,4147,51633,20,hybrid,1000,216,Gambia,alpha,979825.5528528824,1120.0000000000002,978809.9080089692,969,22.203644,0.016,1.67,0.02672,1.0,7.228999999999999
4148,4148,51633,20,hybrid,1000,216,Mozambique,beta,779998.5496636457,976.1736245379072,779076.6006959826,471,22.19085,0.016,1.0,0.016,1.0,3.366
4150,4150,51633,20,hybrid,1000,216,Mozambique,beta,790380.715862098,1020.0,789512.1854495569,7,22.32905,0.016,1.0,0.016,1.0,3.366
4151,4151,51633,20,hybrid,1000,216,Mozambique,beta,782226.465046769,1080.0,781394.7556743417,915,22.31147,0.016,1.0,0.016,1.0,3.366
4152,4152,51633,20,hybrid,1000,216,Mozambique,gamma,949401.37455128,1180.0,948284.9556363244,273,22.336706,0.016,2.0,0.032,1.0,3.366
4153,4153,51633,20,hybrid,1000,216,Mozambique,beta,784866.0676951372,920.0,784270.7961159667,407,22.330791,0.016,1.0,0.016,1.0,3.366
4157,4157,51633,20,hybrid,1000,216,Gambia,alpha,979453.5037835946,845.0334631065582,978225.4009830934,356,22.112818,0.016,1.67,0.02672,1.0,7.228999999999999
4158,4158,51633,20,hybrid,1000,216,Gambia,delta,1004831.089596048,940.0,1003941.9276012236,617,22.339777,0.016,2.2,0.0352,1.0,7.228999999999999
4160,4160,51633,20,hybrid,1000,216,Gambia,gamma,998025.1913837288,820.0,997089.234301836,957,22.217207,0.016,2.0,0.032,1.0,7.228999999999999
4161,4161,51633,20,hybrid,1000,216,Gambia,alpha,979093.9186475824,1100.0,978098.6903416996,226,22.09867,0.016,1.67,0.02672,1.0,7.228999999999999
4164,4164,51633,20,hybrid,1000,216,Gambia,beta,898763.8589655649,1060.0,897574.964059573,52,22.222271,0.016,1.0,0.016,1.0,7.228999999999999
4166,4166,51633,20,hybrid,1000,216,Mozambique,beta,786091.2174358683,1220.0,784957.6822635671,47,22.37653,0.016,1.0,0.016,1.0,3.366
4167,4167,51633,20,hybrid,1000,216,Gambia,alpha,981669.06893544,1020.0,980584.7324790608,908,22.270145,0.016,1.67,0.02672,1.0,7.228999999999999
4169,4169,51633,20,hybrid,1000,216,Gambia,alpha,979181.2837880864,1200.0,978216.1347693912,240,22.09863,0.016,1.67,0.02672,1.0,7.228999999999999
4172,4172,51633,20,hybrid,1000,216,Gambia,beta,899916.2965408766,920.0,898962.5132749699,844,22.257183,0.016,1.0,0.016,1.0,7.228999999999999
4173,4173,51633,20,hybrid,1000,216,Mozambique,beta,784388.6032325902,962.48832,783089.0609221178,494,22.342157,0.016,1.0,0.016,1.0,3.366
4175,4175,51633,20,hybrid,1000,216,Mozambique,delta,962295.0589303732,1260.0,961137.7557245926,869,22.341448,0.016,2.2,0.0352,1.0,3.366
4177,4177,51633,20,hybrid,1000,216,Mozambique,alpha,923723.9949847776,1080.0,922822.583428302,36,22.269024,0.016,1.67,0.02672,1.0,3.366
4178,4178,51633,20,hybrid,1000,216,Gambia,beta,904051.498732222,1060.0,903213.3326652072,59,22.162231,0.016,1.0,0.016,1.0,7.228999999999999
4180,4180,51633,20,hybrid,1000,216,Gambia,alpha,981726.170400156,900.0,981019.235225322,340,22.155777,0.016,1.67,0.02672,1.0,7.228999999999999
4181,4181,51633,20,hybrid,1000,216,Gambia,alpha,979962.265886078,1060.0,978588.4965814792,220,22.204144,0.016,1.67,0.02672,1.0,7.228999999999999
4183,4183,51633,20,hybrid,1000,216,Gambia,alpha,982608.6541947784,980.0,981823.316300201,17,22.213936,0.016,1.67,0.02672,1.0,7.228999999999999
4184,4184,51633,20,hybrid,1000,216,Mozambique,beta,784034.3945383865,1140.0,782787.1525509632,296,22.283735,0.016,1.0,0.016,1.0,3.366
4186,4186,51633,20,hybrid,1000,216,Mozambique,delta,961657.8576658298,1080.0,960730.8847233262,991,22.260878,0.016,2.2,0.0352,1.0,3.366
4189,4189,51633,20,hybrid,1000,216,Mozambique,beta,784803.0753719662,880.0,783596.6451601494,596,22.278925,0.016,1.0,0.016,1.0,3.366
4190,4190,51633,20,hybrid,1000,216,Mozambique,beta,787019.8573662182,900.0,785769.7771858186,431,22.347462,0.016,1.0,0.016,1.0,3.366
4192,4192,51633,20,hybrid,1000,216,Mozambique,beta,782622.1605269436,1040.0,781350.6377110376,892,22.36069,0.016,1.0,0.016,1.0,3.366
4193,4193,51633,20,hybrid,1000,216,Mozambique,beta,787502.1452822667,740.0,786888.9543113192,862,22.236385,0.016,1.0,0.016,1.0,3.366
4195,4195,51633,20,hybrid,1000,216,Mozambique,beta,780919.6178876087,1064.3211406671871,779825.341212162,954,22.184511,0.016,1.0,0.016,1.0,3.366
4197,4197,51633,20,hybrid,1000,216,Mozambique,beta,775420.9716534207,1020.0,774826.2942609198,337,22.221777,0.016,1.0,0.016,1.0,3.366
4198,4198,51633,20,hybrid,1000,216,Gambia,alpha,983831.0848925964,1120.0000000000002,982752.4501345222,189,22.22719,0.016,1.67,0.02672,1.0,7.228999999999999
4200,4200,51633,20,hybrid,1000,216,Mozambique,beta,778870.4128195562,1000.0,777795.724891091,383,22.282549,0.016,1.0,0.016,1.0,3.366
4201,4201,51633,20,hybrid,1000,216,Gambia,alpha,980055.4101996257,1120.0000000000002,978977.86277734,261,22.193016,0.016,1.67,0.02672,1.0,7.228999999999999
4202,4202,51633,20,hybrid,1000,216,Mozambique,gamma,950819.0072445977,940.0,950092.8736570168,26,22.399319,0.016,2.0,0.032,1.0,3.366
4212,4212,51633,20,hybrid,1000,216,Gambia,alpha,980398.23655781,1020.0,979307.9572678908,259,22.30931,0.016,1.67,0.02672,1.0,7.228999999999999
4215,4215,51633,20,hybrid,1000,216,Gambia,delta,1004361.9671625246,880.0,1003250.125200717,281,22.211796,0.016,2.2,0.0352,1.0,7.228999999999999
4216,4216,51633,20,hybrid,1000,216,Gambia,alpha,980564.5144269736,1180.0,979487.2902003016,971,22.20946,0.016,1.67,0.02672,1.0,7.228999999999999
4220,4220,51633,20,hybrid,1000,216,Mozambique,beta,783377.3114980789,780.0,782458.6084774679,358,22.188087,0.016,1.0,0.016,1.0,3.366
4221,4221,51633,20,hybrid,1000,216,Mozambique,beta,786794.463662827,850.6993205379072,786032.1436094164,649,22.447392,0.016,1.0,0.016,1.0,3.366
4222,4222,51633,20,hybrid,1000,216,Mozambique,beta,780771.7159738839,1027.43008370688,779742.2884171781,142,22.179377,0.016,1.0,0.016,1.0,3.366
4228,4228,51633,20,hybrid,1000,216,Gambia,alpha,980786.6318816282,1480.0,979595.0156524348,206,22.192348,0.016,1.67,0.02672,1.0,7.228999999999999
4229,4229,51633,20,hybrid,1000,216,Gambia,delta,1003586.5754026832,1240.0,1002450.418840478,800,22.190786,0.016,2.2,0.0352,1.0,7.228999999999999
4232,4232,51633,20,hybrid,1000,216,Mozambique,beta,777029.0155051227,1300.0,776314.8883533955,187,22.355091,0.016,1.0,0.016,1.0,3.366
4233,4233,51633,20,hybrid,1000,216,Mozambique,beta,784472.955468552,1200.0,783433.8944331531,501,22.314821,0.016,1.0,0.016,1.0,3.366
4235,4235,51633,20,hybrid,1000,216,Gambia,alpha,979968.6392366468,1040.0,978912.7029361504,731,22.294596,0.016,1.67,0.02672,1.0,7.228999999999999
4236,4236,51633,20,hybrid,1000,216,Mozambique,beta,789778.3684501911,1040.0,788464.7393693503,756,22.295025,0.016,1.0,0.016,1.0,3.366
4238,4238,51633,20,hybrid,1000,216,Mozambique,alpha,921283.2028975216,1088.916100448256,920436.25081534,16,22.304613,0.016,1.67,0.02672,1.0,3.366
4239,4239,51633,20,hybrid,1000,216,Gambia,delta,1002888.5767592968,980.0,1001968.1112691304,859,22.138578,0.016,2.2,0.0352,1.0,7.228999999999999
4241,4241,51633,20,hybrid,1000,216,Gambia,alpha,979645.4805049696,1060.0,978609.4831186108,722,22.136642,0.016,1.67,0.02672,1.0,7.228999999999999
4242,4242,51633,20,hybrid,1000,216,Gambia,alpha,983165.6829005672,980.0,982242.7702495048,293,22.248772,0.016,1.67,0.02672,1.0,7.228999999999999
4243,4243,51633,20,hybrid,1000,216,Mozambique,beta,771894.7308780446,995.4070215745865,770783.9434106288,702,22.227657,0.016,1.0,0.016,1.0,3.366
4245,4245,51633,20,hybrid,1000,216,Mozambique,beta,779806.648164663,840.0,778717.8003887761,839,22.189758,0.016,1.0,0.016,1.0,3.366
4247,4247,51633,20,hybrid,1000,216,Gambia,alpha,985144.670460438,1220.0,983950.3684613146,871,22.277008,0.016,1.67,0.02672,1.0,7.228999999999999
4248,4248,51633,20,hybrid,1000,216,Mozambique,beta,778139.4986216691,960.0,777527.3659581548,380,22.160263,0.016,1.0,0.016,1.0,3.366
4250,4250,51633,20,hybrid,1000,216,Gambia,alpha,981012.077592366,1000.0,979920.433322752,300,22.020159,0.016,1.67,0.02672,1.0,7.228999999999999
4252,4252,51633,20,hybrid,1000,216,Gambia,alpha,978107.1051843856,940.0,977029.853724903,313,22.196226,0.016,1.67,0.02672,1.0,7.228999999999999
4253,4253,51633,20,hybrid,1000,216,Mozambique,beta,775776.2457778993,1130.4915533824,774556.2561442778,661,22.29208,0.016,1.0,0.016,1.0,3.366
4256,4256,51633,20,hybrid,1000,216,Mozambique,beta,781512.8902550843,1280.0,780298.4581664726,542,22.399992,0.016,1.0,0.016,1.0,3.366
4259,4259,51633,20,hybrid,1000,216,Mozambique,beta,780848.8523517995,940.0,780015.2071581327,484,22.27328,0.016,1.0,0.016,1.0,3.366
4260,4260,51633,20,hybrid,1000,216,Mozambique,beta,783178.0634490771,1320.0,781418.2596110143,688,22.30292,0.016,1.0,0.016,1.0,3.366
4262,4262,51633,20,hybrid,1000,216,Mozambique,beta,795281.887311952,1000.0,794188.2640973348,742,22.34286,0.016,1.0,0.016,1.0,3.366
4263,4263,51633,20,hybrid,1000,216,Gambia,alpha,979894.4015946664,960.0,979129.6320791956,805,22.242338,0.016,1.67,0.02672,1.0,7.228999999999999
4264,4264,51633,20,hybrid,1000,216,Gambia,gamma,996595.0946994636,1220.0,995365.7764490026,586,22.15626,0.016,2.0,0.032,1.0,7.228999999999999
4266,4266,51633,20,hybrid,1000,216,Gambia,alpha,981469.500577525,1020.0,980506.370796184,608,22.272087,0.016,1.67,0.02672,1.0,7.228999999999999
4267,4267,51633,20,hybrid,1000,216,Mozambique,gamma,951911.4202983,1060.0,950802.234982372,798,22.398365,0.016,2.0,0.032,1.0,3.366
4268,4268,51633,20,hybrid,1000,216,Mozambique,beta,771894.7308780446,995.4070215745865,770783.9434106288,702,22.227657,0.016,1.0,0.016,1.0,3.366
4269,4269,51633,20,hybrid,1000,216,Mozambique,alpha,918577.8081577588,1140.0,917473.248524071,430,22.305538,0.016,1.67,0.02672,1.0,3.366
4270,4270,51633,20,hybrid,1000,216,Mozambique,beta,781703.169317309,962.985984,781009.9055571011,615,22.346767,0.016,1.0,0.016,1.0,3.366
4271,4271,51633,20,hybrid,1000,216,Gambia,alpha,981479.2973610794,860.0,980894.0362366828,28,22.122234,0.016,1.67,0.02672,1.0,7.228999999999999
4275,4275,51633,20,hybrid,1000,216,Mozambique,gamma,949247.433818592,1120.0,948260.8013208827,757,22.244274,0.016,2.0,0.032,1.0,3.366
4276,4276,51633,20,hybrid,1000,216,Mozambique,alpha,917544.9591005566,1080.0000000000002,916786.3643581922,404,22.244135,0.016,1.67,0.02672,1.0,3.366
4278,4278,51633,20,hybrid,1000,216,Gambia,alpha,983012.7205532994,1000.0,981979.0603932216,415,22.331257,0.016,1.67,0.02672,1.0,7.228999999999999
